ProteinIDs,ACY-738_FUS_plusplus1,ACY-738_FUS_plusplus2,ACY-738_FUS_plusplus3,FUSplusplus_vehicle4,FUSplusplus_vehicle5,FUSplusplus_vehicle6,FUSminusminus_vehicle7,FUSminusminus_vehicle8,FUSminusminus_vehicle9
Q05186,25.5027,26.2791,25.9475,26.6595,26.6538,26.7158,26.321,25.4109,23.0032
Q05793,30.9494,31.83,31.3449,31.1488,32.0413,31.909,31.9662,32.0326,31.87
Q05816,32.3045,31.9853,32.2282,32.5251,32.193,32.4001,32.3762,32.1328,32.4408
Q05920,31.9788,31.6903,31.8244,31.7975,31.8155,31.6686,31.6853,31.7254,31.8121
Q05AA6,26.5089,27.5353,26.7233,25.9031,27.3552,27.0316,27.5353,27.572,27.4367
Q05BC3,30.2424,30.1428,30.4138,30.131,29.7279,30.224,30.433,29.6866,29.3371
Q05D44,25.5592,25.3891,25.4032,25.611,26.3029,25.5687,25.319,25.2688,25.4663
Q06138,29.9702,29.824,29.8535,29.8941,29.7789,29.5263,29.4477,29.5023,29.3333
Q06185,30.2964,30.1422,30.4248,29.7175,30.1482,29.9407,29.4215,30.0184,29.9912
Q06335,28.8384,28.8639,28.5833,28.5153,28.318,28.2571,27.9527,28.5075,28.9069
Q06890,28.076,27.909,28.2019,28.7674,28.52,28.3127,28.3919,28.7697,28.5983
Q07076,30.0266,29.8503,29.7714,30.0049,30.1923,29.9528,30.3985,30.1957,29.9319
Q07235,25.7182,25.3035,25.3689,25.4152,25.6758,25.4707,25.2682,25.4869,25.3086
Q07417,29.1163,29.1386,29.0678,28.9125,29.0381,29.4559,29.3606,29.1281,29.0913
Q07797,24.2676,24.7744,23.5461,24.2911,23.7894,23.8988,25.3638,25.5958,26.0082
Q08331,32.5093,32.5057,32.3934,32.7946,32.491,32.3936,32.3599,32.4263,32.3961
Q08642,30.9875,30.9173,31.0654,31.0183,31.1763,31.0644,30.8358,30.7781,30.6264
Q08943,23.7108,23.8237,23.9576,23.9943,23.8986,22.46,25.0903,23.949,24.8207
Q0GA42,24.1241,24.4566,24.6771,24.465,24.1758,24.4918,23.2104,24.6074,24.6199
Q0GNC1,28.3663,28.496,28.5839,28.3716,28.4483,28.6064,28.2386,28.1296,28.0489
Q0KK55,24.6993,24.4894,24.5291,25.0485,24.5768,24.6247,24.1837,24.2973,24.6762
Q0KL02,26.6737,26.3971,26.6203,26.8064,26.57,26.637,26.5207,26.1517,26.196
Q11011,32.132,31.9016,32.0033,31.8408,31.9399,31.937,31.9608,31.8927,31.924
Q11136,28.1612,28.0214,28.1937,27.8592,28.3479,28.2934,28.9278,28.3402,28.1951
Q148V7,28.8354,28.6607,28.8123,28.714,28.8509,28.7805,28.5034,28.7096,28.9136
Q14BB9,26.627,26.5331,26.2616,26.8066,26.114,25.9009,26.4784,25.8027,25.9334
Q14C51,26.8569,26.538,26.8473,26.3254,26.6387,26.5365,26.2778,26.5508,26.6745
Q1HFZ0,25.5085,22.7805,25.5243,25.2296,25.5931,25.3855,25.4552,25.4632,25.3927
Q2NL51,27.9912,27.7779,27.6947,27.936,28.1667,27.7062,27.8354,27.7998,27.7093
Q2PFD7,26.5262,26.5881,26.0889,26.526,26.6937,26.1839,27.0225,26.253,26.407
Q2TBE6,26.2983,26.1465,26.4233,26.6346,26.3562,26.2364,25.65,26.3655,26.1205
Q2TPA8,27.7461,28.2153,27.8797,28.3909,27.9107,27.8868,28.1885,27.9539,27.831
Q2UY11,23.6067,26.0861,22.5781,23.9609,26.6619,26.9842,27.8083,27.0246,26.5419
Q3B7Z2;Q5QNQ6,29.0056,28.7866,28.9152,28.9418,28.9045,28.7096,28.6215,28.8332,28.6401
Q3KNM2,25.3416,22.5793,25.6896,25.3573,22.6637,25.108,25.0791,25.7027,25.5348
Q3SXD3,26.5433,26.4107,26.3859,26.5502,26.64,25.9118,26.4117,26.1095,26.3844
Q3TAS6,25.0526,24.7162,25.0382,25.5964,24.7427,25.3483,23.8225,24.7513,24.7519
Q3TBW2,25.2553,25.2589,25.5327,25.0002,25.306,25.6243,25.1262,25.458,25.8033
Q3TC33,25.4247,25.0882,25.3158,24.6855,24.8662,25.1316,23.7747,25.147,25.0017
Q3TC72,28.9577,28.518,28.7523,29.0463,28.9893,28.8847,29.0409,28.8779,28.712
Q3TC93,23.059,23.3713,23.589,24.6494,24.3518,24.8946,23.3604,24.5382,23.9981
Q3TCH7,26.0056,26.2148,26.0203,25.5266,25.7682,25.8191,26.0919,25.8839,25.7076
Q3TCN2,27.415,26.6551,27.1028,25.7601,26.8484,26.7486,27.1916,26.914,27.5484
Q3TDD9,27.008,27.1067,26.969,26.7312,26.3792,26.7345,26.8943,26.5331,26.5447
Q3TDK6,29.2666,28.8187,29.0373,28.5051,28.8307,29.1065,28.6816,28.8923,29.1628
Q3TDN2,27.6346,27.1244,27.0691,27.3833,27.4506,27.3946,27.3175,27.4604,27.5585
Q3TDQ1,26.438,26.4813,26.224,26.3307,26.7462,26.5061,26.8002,26.6151,26.5995
Q3TEA8,29.565,29.3528,29.4255,29.7574,29.6429,29.5328,29.7993,29.8292,29.9356
Q3TES0,27.3368,27.1817,27.0375,27.3752,27.1141,27.0253,27.0062,26.979,26.824
Q3TFQ1,25.0588,24.9557,25.6045,25.1507,25.2577,25.2059,24.3351,25.9941,25.4823
Q3TH73,25.3058,23.7,25.3516,25.5846,25.4665,25.3112,24.7392,25.1478,25.2176
Q3THE2,30.1861,30.2085,30.297,30.3861,30.493,30.157,29.8768,30.2333,30.1169
Q3THG9,27.5384,27.4455,27.2753,27.5385,26.8413,27.0602,27.1328,27.1991,27.135
Q3THK7,29.8569,29.5701,29.5936,29.656,29.5174,29.6335,29.4165,29.5622,29.5524
Q3THS6;Q91X83,28.4263,28.0993,28.364,27.8478,27.9801,28.3806,28.8895,28.3878,28.6131
Q3TIR1,24.0811,23.9213,24.7094,24.0843,24.1015,24.2137,23.8514,24.1189,24.3153
Q3TIR3,25.1248,25.4163,25.0182,25.3438,25.2496,24.7809,24.1221,23.7102,25.0493
Q3TIU4,24.1249,24.7419,23.4925,24.307,24.5983,23.9771,24.669,24.4906,24.4936
Q3TJZ6,26.972,26.7362,26.8313,26.6634,26.4973,26.7462,26.2048,26.5966,26.8943
Q3TLH4,26.887,26.9847,26.8803,26.908,27.0106,27.11,26.9747,26.5599,26.4154
Q3TLI0,26.4827,26.4,26.9455,26.0255,26.5485,26.4284,26.5772,26.6967,25.957
Q3TLS3,25.5761,24.9334,23.9786,24.622,22.5763,24.4425,26.1313,25.2982,25.4507
Q3TMH2,29.5098,29.1865,29.4438,29.4744,29.2889,29.0476,28.6159,28.9226,29.0872
Q3TPE9,24.9142,25.1543,24.6931,24.5182,24.5746,25.0196,24.9538,24.7449,22.9938
Q3TPX4,26.1585,26.956,26.3002,26.1311,25.5286,26.7582,25.4615,26.4049,26.966
Q3TRM4,25.5091,25.1775,25.3079,25.2809,25.2281,25.3248,24.7238,24.926,24.8553
Q3TUH1,26.7862,27.1452,27.1275,27.7839,26.5891,26.5896,28.2455,26.899,27.111
Q3TW96,27.6348,27.7054,27.3593,27.775,28.2345,27.9682,28.0103,28.1369,28.1937
Q3TWI9,24.2345,23.8804,24.0623,24.1661,23.9239,24.0261,24.1576,23.9265,24.1651
Q3TWW8,26.6728,26.4312,26.891,27.1835,26.6538,27.082,27.3174,27.4455,27.362
Q3TXS7,30.1766,30.0526,30.1659,30.217,30.3559,30.2303,29.9064,30.167,30.317
Q3TY60,25.2137,25.2706,24.9437,25.4544,25.247,25.0749,25.3086,22.9153,25.4068
Q3TY86,22.904,24.2868,23.1789,23.4292,23.1861,24.0177,24.3145,23.8885,23.9581
Q3TYX3,25.0502,24.9568,25.311,25.5475,25.0471,25.2092,25.397,25.4383,25.4459
Q3TZM9,26.3573,25.8827,26.4642,25.2849,26.7967,26.4635,25.5255,26.2008,26.5681
Q3TZZ7,25.6243,25.5422,25.5618,25.89,25.8348,25.9664,25.3726,25.8869,25.4294
Q3U0M1,24.0959,24.0544,23.715,23.9163,24.1926,24.1095,24.4124,23.7873,23.9697
Q3U0V1,28.0523,28.3265,28.3334,28.6639,28.5044,28.6741,28.878,28.715,28.5532
Q3U1J4,29.9669,29.9795,30.0491,29.6427,29.9622,30.0474,30.1766,30.1571,30.103
Q3U2A8,25.5131,25.4668,25.2579,24.6425,25.3692,24.4237,24.7653,24.6446,25.5514
Q3U2P1,25.1678,25.1497,25.4004,24.5356,23.5199,25.083,25.0922,24.457,26.2617
Q3U3Q1,22.0379,24.0822,24.4602,25.4265,24.9956,25.2291,25.015,24.6625,24.4401
Q3U487,25.7528,25.9666,25.8238,25.8979,25.9246,26.1545,25.2402,25.9802,26.4323
Q3U5Q7,28.7564,28.2442,28.6856,28.4525,28.5483,28.7335,28.4356,29.0826,29.3399
Q3U7R1,30.1636,30.3249,30.2565,30.2328,29.9887,30.035,29.8566,30.0164,29.9973
Q3U7U3,26.0812,25.6009,25.6322,26.717,25.3511,25.7816,25.6311,25.6712,23.5633
Q3UDE2,28.5248,28.4006,28.3677,28.1681,28.1991,28.1459,27.6713,28.0785,27.9164
Q3UE31,24.9582,24.6372,24.7855,24.7186,24.6576,24.8216,24.5456,23.7298,24.5262
Q3UE37,26.9811,26.9558,26.8663,26.7758,26.7773,26.7483,26.9938,26.7749,26.9127
Q3UEB3,27.1536,27.3767,27.299,27.3235,27.4033,27.214,27.218,27.2634,27.5866
Q3UFF7,26.1294,26.4194,26.1496,26.4075,25.5459,26.4698,26.0389,26.0829,25.9076
Q3UFK8,26.5174,26.4455,26.8187,26.3812,26.9326,26.7093,26.5355,26.7831,26.2623
Q3UFS0,26.0708,25.2423,26.0925,25.9365,26.0384,26.0844,25.6725,26.1638,25.5716
Q3UFY7,25.055,24.1506,24.5177,24.0467,25.5215,24.3782,23.195,23.0091,23.9716
Q3UGC7;Q66JS6,27.5975,27.5592,27.4524,27.6771,27.3126,27.5667,27.4859,27.3228,27.2644
Q3UGR5,30.9753,30.7316,30.9531,30.5914,30.8301,30.6855,30.6091,30.5919,30.7771
Q3UGS4,24.8662,25.2315,25.3123,24.9869,25.0592,25.308,25.3823,25.172,24.8369
Q3UGY8,26.9334,26.4094,26.6615,26.979,26.929,26.6822,26.7142,26.6432,26.9621
Q3UH60,29.0394,28.9645,28.8206,29.0989,28.7084,28.6804,28.8199,28.6893,28.8147
Q3UH66,26.2791,26.1943,26.3105,25.3255,26.3866,25.9805,26.3257,26.1676,26.253
Q3UH68,27.6204,27.8395,27.8687,27.5685,27.5707,27.5451,27.4457,27.5714,27.8231
Q3UHB1,27.6115,27.5249,27.5853,27.7646,27.5007,27.4485,27.4802,27.5592,27.4831
Q3UHD6,28.3411,28.2111,28.2085,28.5427,27.9006,28.311,28.4174,28.1283,28.3027
Q3UHH2,23.9405,23.8897,23.8795,23.7131,23.5484,23.947,23.6327,23.6903,23.5231
Q3UHJ0;Q91Z96,30.5256,30.3708,30.3536,30.3585,30.1283,30.1147,30.2261,30.1636,30.2368
Q3UHK1,25.7337,25.551,24.9403,23.7328,26.1121,25.5375,23.7831,25.9241,25.9517
Q3UHL1,28.2548,28.1992,27.9751,28.4636,28.328,27.9822,28.0993,27.9331,27.9207
Q3UHX2,27.4554,27.321,27.5103,27.5548,27.4754,27.2853,28.1034,27.161,27.3551
Q3UIA2,24.5506,24.4462,23.811,24.316,24.5445,24.8949,24.3974,25.6077,24.3966
Q3UIU2,29.9525,29.8529,29.7545,30.1701,29.6575,29.6268,29.487,29.7291,29.7996
Q3UJB9,26.2227,26.0195,26.0688,25.2779,26.3544,24.142,26.0353,26.2118,26.9206
Q3UJP5,26.1764,26.7016,26.0185,25.6847,25.0152,24.8154,27.2936,25.7044,26.9313
Q3UJU9,27.7677,27.6362,27.9794,27.7454,27.7806,27.8416,27.6639,27.9792,27.7837
Q3UKJ7,26.8103,26.5522,26.614,26.4793,26.5026,26.6238,26.8424,26.7019,26.8305
Q3ULD5,28.7769,28.4557,28.5781,28.8155,28.8028,28.4829,28.6157,28.405,28.4344
Q3ULF4,25.6527,25.1717,25.5396,25.1735,24.9104,25.9597,25.1876,25.3161,25.4818
Q3ULJ0,28.8771,28.9411,28.7428,28.9883,29.0516,29.0549,29.3166,29.128,29.1068
Q3UM45,30.1221,29.821,30.0209,29.9628,30.0606,30.0263,29.7967,29.9101,30.0177
Q3UMB9,27.2054,27.3674,27.3751,27.5375,27.7345,27.3361,27.3104,27.1433,27.546
Q3UMF0,23.7753,23.8579,23.624,23.979,24.2353,24.0672,23.6696,24.1845,23.8985
Q3UMR5,29.6393,29.8873,29.4597,29.8419,29.0567,29.3352,30.2761,29.7704,29.2631
Q3UMT1,24.7396,24.4972,24.6031,24.8793,24.6398,24.5925,24.1946,23.161,24.4599
Q3UMU9,22.7491,23.9648,23.6187,24.3251,23.9328,23.9329,24.2131,24.1384,24.0092
Q3UMY5,25.8807,26.1406,25.9916,26.004,25.3398,25.832,24.8821,25.9067,25.5309
Q3UNH4,26.4915,26.1128,26.301,26.4096,26.4455,26.316,26.4858,26.4275,26.5066
Q3UNZ8,27.2298,27.0959,26.963,26.9651,27.2364,27.4897,27.857,27.2762,26.9815
Q3UPH1,25.0498,24.9418,25.4489,25.3363,25.8127,25.751,25.3637,25.9961,25.5011
Q3UPL0,29.621,29.7873,29.5321,29.7228,29.9259,29.7014,29.7038,29.6733,29.7299
Q3UPR9,26.9787,27.8769,27.181,27.2157,28.0444,28.0111,28.6691,28.0382,28.2189
Q3URS9,24.7768,24.7989,25.057,24.7081,24.9423,24.8325,25.0232,24.8372,24.8451
Q3USB7,28.7553,28.5755,28.8379,28.8194,28.9145,28.5562,28.5128,28.73,28.5367
Q3UTJ2,27.0388,26.9755,26.8956,27.7806,27.572,27.2252,27.4612,27.2502,27.1086
Q3UU96,27.4015,27.1171,27.1658,27.6633,27.4455,27.1318,27.0875,27.1949,27.1843
Q3UUI3,27.6634,27.4176,27.5501,27.3427,27.5796,27.5287,27.1693,27.2914,27.5316
Q3UUQ7,25.6309,25.2375,26.0572,26.1774,25.4272,25.871,26.4597,25.7075,25.6763
Q3UV70,28.3206,28.2316,28.3332,27.8178,28.0567,28.212,28.5698,28.4311,28.353
Q3UVG3,25.4341,25.509,25.5532,25.965,25.8228,25.2669,25.3286,25.5104,25.2525
Q3UVK0,27.7355,27.5563,27.6913,27.5889,27.6674,27.847,27.2932,27.0646,27.1876
Q3UVL4,25.5766,25.5568,26.0481,25.012,26.0884,26.0663,25.591,23.6596,25.6549
Q3UW53,24.0786,23.7652,23.6661,24.1284,24.2475,24.1315,24.6372,24.0798,23.8507
Q3UX61;Q9QY36,25.0073,25.298,25.0973,25.5986,24.9627,24.9166,24.952,24.2292,24.3981
Q3UYC0;Q8BU27,27.9472,27.7314,27.5195,28.2674,27.8554,27.695,28.175,27.2665,27.7605
Q3UZP4,27.4721,27.2575,26.9752,23.3651,26.5176,26.8485,26.9553,27.0992,26.938
Q3V0K9,28.4035,27.9922,28.2725,27.9371,28.2566,28.0417,27.5871,27.6029,27.1607
Q3V1L4,27.7387,27.5558,27.7931,27.638,27.6954,27.9024,27.039,27.4941,27.6679
Q3V384,25.1694,24.7487,25.2011,24.8645,24.7361,24.8887,24.274,24.7297,24.665
Q3V3Q7,27.9306,27.6113,27.7272,27.3744,27.729,27.2231,27.1936,27.1825,26.7985
Q3V3R1,28.4999,28.3311,28.4535,28.3727,28.265,28.3123,28.1414,28.353,28.5844
Q4KML4,27.6527,27.4828,27.7625,27.5615,27.8687,27.5748,27.1788,27.7327,27.515
Q4KMM3,29.7514,29.6958,29.6129,29.7248,29.5617,29.3138,29.2986,29.1701,29.2369
Q4KUS2;Q9Z1N9,25.7759,25.7296,25.3454,25.9102,25.3875,25.6384,25.1853,25.6825,25.4147
Q4QQM4,24.9327,25.059,25.528,25.2139,24.6344,24.9816,27.0479,25.4561,24.4014
Q4QQM5,24.0814,24.9899,24.8285,24.6822,25.0526,24.9182,22.544,25.1813,24.0737
Q4V9Z5,26.3488,26.3699,26.2754,26.5388,26.2876,25.8153,25.5808,26.3148,25.9277
Q4VA53,25.5347,25.214,23.3612,25.5933,25.9681,25.0325,25.2884,25.1723,25.0858
Q4VAA2,27.616,27.5776,27.687,27.3388,27.7046,27.573,27.4096,27.2462,27.48
Q4VAE3,28.1653,27.4406,27.6205,28.0176,27.5818,27.6923,28.6762,27.8686,27.6746
Q501J6,28.3059,28.149,28.129,28.5515,28.2645,28.3551,28.1623,27.9559,27.9883
Q505D7,27.4443,27.4238,27.5205,27.2595,26.2619,27.1352,27.1578,26.8942,27.2724
Q505F5,28.0127,27.7059,27.8321,27.8788,28.2762,28.0241,28.3093,28.1195,28.208
Q50H33,25.0236,25.2206,25.0142,25.5891,24.7718,24.9427,25.3442,25.305,25.0569
Q52KI8,24.6622,24.1632,24.5422,24.6513,25.2717,24.3768,24.4625,25.0354,24.9653
Q52KR3,27.173,27.1723,27.0425,27.5584,27.4071,27.2324,27.3679,26.942,26.9255
Q569Z6,27.1715,26.731,27.0389,27.5281,27.2926,27.2656,28.4088,27.6477,27.5586
Q56A07,23.5495,24.4642,24.5754,25.532,24.515,24.369,24.1658,24.6573,24.3938
Q58A65,27.2716,27.2824,27.4087,27.7311,27.4566,27.3555,27.4761,27.5109,27.2211
Q59J78,27.9197,28.0148,28.3023,27.8415,27.7051,27.7026,28.0164,27.3614,27.453
Q5DTL9,27.3449,27.5682,27.4813,26.42,27.1963,27.3886,27.386,27.3016,27.5662
Q5DTY9,23.8626,24.633,24.8963,24.7891,25.109,24.9682,24.8126,24.9727,24.8483
Q5EBG6,24.3893,23.7854,24.6592,26.532,25.914,25.2424,26.8103,26.6828,26.1993
Q5EBJ4,30.9953,30.8069,30.7956,30.9064,30.8463,30.6262,30.8611,30.2069,30.1708
Q5EG47,27.9845,28.1656,27.8995,27.5003,27.8494,28.0269,27.2575,27.9077,27.7136
Q5F2E8;Q8BYC6,27.1005,26.556,26.7197,27.1569,27.1417,27.0174,27.058,26.9079,26.6406
Q5FWH7,27.5091,27.2768,27.6805,27.5977,27.262,27.2134,27.5346,27.6548,27.4562
Q5FWK3,28.6128,28.1847,28.2364,29.0283,28.5747,28.6104,28.3752,28.9333,28.8209
Q5H8C4,25.3329,24.2449,25.9634,25.3258,25.2457,25.6854,25.1202,23.8843,25.1717
Q5HZI9,26.6644,26.4542,26.8335,26.6299,26.447,26.8865,26.4988,26.5278,26.7183
Q5IRJ6,27.4937,27.0259,27.7064,26.9095,27.0611,27.6053,27.5422,27.2882,27.6074
Q5KU39,24.0934,25.3454,25.3958,25.8756,25.0906,25.4469,24.1394,25.2823,25.3575
Q5M8N0,27.6826,27.649,27.6507,27.3476,27.4136,27.459,27.3216,27.2239,27.5841
Q5M8N4,27.9564,27.9961,27.9575,27.9285,28.1484,27.7532,27.4997,27.8437,27.9858
Q5MPP0,26.2286,25.7175,26.5705,25.2091,25.7159,25.9039,25.278,24.396,24.3785
Q5NCE8,25.3174,23.8588,25.5822,24.7087,23.077,24.5843,24.4275,24.166,23.8412
Q5NCF2,25.6254,23.0825,23.9366,25.0208,25.0282,25.2555,25.6225,25.0184,25.2074
Q5ND34,23.6741,24.4629,25.0381,27.3466,27.4136,27.402,27.3484,27.3467,27.634
Q5PR73,23.8459,26.1007,26.1995,26.1631,26.0905,25.8798,25.6372,25.5197,25.7418
Q5RJG7,26.5776,26.6127,26.5436,26.1107,26.6956,26.6017,25.3788,26.2053,26.3745
Q5RJI5,26.3239,26.6954,26.4607,26.4062,26.0196,26.2678,26.6403,25.5781,25.872
Q5SNZ0,25.3863,24.3391,24.292,26.7811,24.7494,24.6433,24.4905,22.1735,25.4144
Q5SQX6,29.0916,28.9716,29.052,29.2428,29.0582,28.7968,28.851,28.8013,28.9587
Q5SRX1,30.2206,30.2363,30.1066,30.3465,30.2501,30.3449,30.0772,30.0428,29.9568
Q5SSL4,29.2932,28.9071,29.1318,29.2547,29.2701,29.1092,29.0028,29.0694,29.2397
Q5SSM3,28.4035,28.0133,28.2736,28.0205,27.9921,27.9137,27.6281,27.813,28.1276
Q5SSZ5,27.4725,27.6391,27.538,27.6443,27.9469,27.9345,27.7829,27.8982,27.7347
Q5SUC9,24.3647,25.3145,25.0217,23.9133,23.9357,24.9368,26.2546,24.9626,23.7477
Q5SUF2,24.4502,24.9294,24.2439,25.4392,24.614,25.7538,25.0788,24.817,24.9817
Q5SUR0,28.7312,28.5881,28.6527,28.6935,28.8658,28.957,28.7401,28.9925,28.9164
Q5SV85,25.3067,25.5583,25.7759,25.5129,25.8852,25.6133,24.8117,25.2461,25.5397
Q5SVL6,25.9676,25.8885,26.1402,25.2962,25.8361,26.0248,26.5594,26.0411,26.4427
Q5SVR0;Q3UYK3,25.9421,25.7025,25.7981,26.3383,26.0262,26.2818,26.2994,26.0265,25.9212
Q5SW19,26.3009,24.8496,26.287,25.6592,26.1902,26.1952,26.2748,26.3534,23.9431
Q5SWP3,25.2954,25.4463,25.096,25.5411,25.1953,25.147,25.4433,25.2399,25.2775
Q5SWU9,29.3892,29.0607,29.2478,29.311,29.2425,29.1314,28.6519,29.1562,29.0787
Q5SX40,27.6649,26.8064,27.5709,26.8837,24.7663,25.6234,29.7406,24.2927,23.2181
Q5SXY1,27.0919,26.5882,27.2365,27.3919,26.3421,26.7243,26.5535,26.6061,26.3628
Q5SYD0;Q5SUA5,31.8962,31.714,31.6661,31.5615,31.5961,31.42,31.5148,31.5161,31.5182
Q5U3K5,27.1155,27.1365,27.155,26.5901,26.8312,27.0359,26.6925,27.0483,26.7331
Q5U430,26.4061,25.9675,22.8022,25.8209,26.1148,25.6697,26.2822,25.9889,25.9993
Q5U458,28.027,27.7684,27.7002,27.8929,27.5078,27.708,27.9953,27.8569,27.7459
Q5XG73,24.8146,24.1734,24.6706,24.7148,25.0054,24.5761,24.9876,25.2975,25.286
Q5XJY5,28.28,28.3801,28.2739,28.5095,28.3699,28.3767,28.3551,28.2601,28.2702
Q60597,33.2521,33.1041,33.1697,33.0025,33.0642,32.9129,32.8023,32.8853,33.0912
Q60598,29.2962,29.2564,29.1849,29.612,29.4266,29.2296,29.522,29.4293,29.638
Q60605,29.9615,29.9983,29.8083,29.839,30.1347,30.0271,30.1715,30.0755,30.0125
Q60631,28.7163,28.7118,28.5396,28.429,28.2963,28.5481,28.4937,28.3915,28.3689
Q60634,30.1797,30.1496,30.1832,30.2473,30.355,30.3224,29.8206,29.9537,30.0816
Q60649,24.4885,24.6238,24.7059,24.7894,24.6689,24.7748,24.9228,24.3783,25.2885
Q60668,29.9231,29.7373,29.7739,30.0017,30.1488,30.0208,29.9816,30.3276,30.3376
Q60673,28.0915,27.7707,27.9514,28.2615,28.0201,28.0331,28.1203,27.9599,28.3183
Q60675,31.1688,32.1439,31.4503,31.2303,32.1457,32.0491,31.9672,32.119,32.1278
Q60676,29.9998,29.956,30.014,29.985,29.8945,29.767,29.7409,29.7089,29.7523
Q60692,29.0371,28.9537,29.1598,29.1962,29.1064,29.4056,29.442,29.248,29.2476
Q60710,25.9655,25.7432,25.9152,26.0002,26.2954,25.9449,25.9585,25.8392,26.7344
Q60714,28.5868,28.3684,28.3132,28.0763,28.6461,28.3495,28.7282,28.7303,28.7729
Q60737,29.6602,29.648,29.7556,29.6066,29.677,29.7062,29.4305,29.3396,29.4719
Q60738,24.9283,25.0397,25.0448,24.9576,25.1416,24.7425,23.6168,24.3504,24.7001
Q60749,27.7417,27.36,27.4366,26.9922,28.183,28.0915,27.9422,27.8358,27.85
Q60759,28.482,28.2417,28.2716,28.0496,28.2643,28.5703,28.0214,28.6619,28.6618
Q60766,25.6341,24.0522,25.5314,25.6517,26.0135,25.9171,26.6931,26.9609,27.4442
Q60770,28.5842,28.3619,28.6239,28.618,28.5331,28.7244,28.2129,28.9617,28.7784
Q60771,31.1964,31.0734,31.1038,31.4618,31.6046,31.0373,31.7854,31.0196,30.8182
Q60790;P58069,25.7397,25.6068,25.8503,25.9051,25.7604,25.1763,25.5568,25.5028,25.3054
Q60803,27.6426,27.4839,27.3561,27.8504,27.3832,27.2996,27.4629,27.1368,27.2779
Q60829,27.0654,27.0256,26.5173,26.9264,26.8075,26.9919,27.413,27.7025,27.4305
Q60847,26.2983,29.3039,29.4169,27.8136,30.3108,29.6361,29.3046,29.6271,29.2659
Q60854,30.2019,30.3632,30.2794,30.1398,30.5555,30.3312,30.1629,30.3764,30.2391
Q60864,32.641,32.6546,32.6947,32.6626,32.414,32.3212,32.2748,32.2716,32.3154
Q60865,27.8644,27.9164,27.7984,28.303,28.0037,27.9395,28.1551,27.5438,27.3841
Q60866,26.5153,26.5164,26.1028,26.7986,26.5729,23.7622,26.0031,26.6186,26.3929
Q60870,27.717,27.9664,27.6013,27.3834,27.3901,23.3654,24.8512,27.599,27.3275
Q60875,26.6202,26.6053,26.4456,27.0468,26.4089,26.8092,26.1851,26.4214,26.7669
Q60900,26.2825,25.6118,26.049,26.3658,25.9304,26.0408,25.7826,25.5506,25.5856
Q60902,28.821,28.7419,28.7288,28.6724,28.569,28.6108,28.8287,28.6802,28.6274
Q60930,31.4731,31.5436,31.7153,31.2242,31.5655,31.5899,31.4928,31.4493,31.5479
Q60931,31.9862,31.5417,31.8912,31.3982,31.7084,31.679,31.3846,31.7178,31.8899
Q60932,33.2206,33.0533,33.1615,33.109,33.1282,32.9145,32.9189,32.9931,33.168
Q60960,26.2366,26.6407,26.0988,26.1751,26.138,26.0565,25.8242,26.0211,25.8502
Q60963,25.8282,25.7622,25.6513,25.3396,25.7101,25.8807,25.6855,25.4418,25.9834
Q60967,26.5761,26.1884,27.2315,26.9991,26.5906,27.0411,26.8174,26.7693,26.844
Q60972,28.7161,28.3447,28.3891,28.2113,28.5279,28.6498,28.4553,28.4395,28.4188
Q60973,26.472,27.0147,26.6803,26.5074,27.3161,26.9425,26.5902,27.1387,26.579
Q60996,28.8396,28.7811,28.9572,28.729,29.0703,28.7644,28.9509,29.0085,28.9606
Q61001,27.866,28.3668,27.8475,27.7851,28.1412,28.1036,28.2711,28.3149,27.9035
Q61016,25.5157,25.5975,25.9761,25.8567,25.9627,25.1922,26.5923,25.3768,25.6268
Q61024,27.4837,27.5119,27.5076,27.5474,27.8124,27.4499,26.9524,27.1512,27.6562
Q61029,28.0398,28.2538,28.0605,28.3712,28.4364,28.568,29.1606,28.7891,28.7236
Q61035,29.26,29.1844,29.3422,28.8057,29.3462,29.2254,29.0096,29.1624,29.0476
Q61036,28.5424,28.281,28.5324,28.3406,28.4882,28.2389,27.5541,28.2257,28.3877
Q61037,25.7257,25.0302,24.4416,25.5399,25.3604,25.0253,23.7392,25.584,25.339
Q61081,28.7195,28.2501,28.6695,28.7946,28.6056,28.5659,28.2989,28.2998,28.1092
Q61102,27.3815,26.9946,27.3329,27.2321,27.1581,27.2918,26.4598,27.0903,27.4828
Q61107,24.1333,24.1456,23.8216,24.6502,24.0061,24.552,24.8325,24.7031,24.6823
Q61140,24.8195,24.791,25.3492,24.623,24.6586,24.7918,25.1033,24.3766,24.9362
Q61147,27.5168,28.7572,28.2154,28.5067,29.0129,28.8567,29.2253,29.3009,29.344
Q61151,28.4592,28.2797,28.3262,28.7378,28.34,28.4298,28.3612,28.2557,28.3274
Q61165,28.415,27.9922,28.0987,28.1179,27.9682,27.8243,28.0999,28.1534,28.2127
Q61166,29.3879,29.2666,29.3168,29.1048,29.1976,29.2903,29.4189,29.4071,29.4114
Q61171,32.3223,32.2394,32.2666,32.1275,32.2904,32.2548,31.9787,32.2608,32.2366
Q61187,26.9189,26.774,27.3416,26.8367,26.8589,27.0289,26.6249,26.758,27.1179
Q61191,25.3633,26.0254,24.9721,25.8271,25.739,25.9133,24.5432,25.9788,25.8635
